Wall time,Step,Value
1741429590.468094,6607,930.0
1741429590.716032,6617,665.0
1741429590.8444703,6622,398.0
1741429592.1780822,6658,755.0
1741429592.4155943,6667,-815.0
1741429592.464243,6669,-1814.0
1741429592.5623162,6673,679.0
1741429592.7096043,6679,-792.0
1741429592.7830503,6682,-481.0
1741429592.9534326,6689,10.0
1741429593.1632268,6697,825.0
1741429593.2377467,6700,960.0
1741429593.4381707,6708,775.0
1741429593.5426934,6712,600.0
1741429594.2435231,6739,-1838.0
1741429594.345436,6743,-1872.0
1741429594.6323907,6754,575.0
1741429594.9033313,6765,-480.0
1741429595.2020779,6777,-872.0
1741429596.2451065,6818,-720.0
1741429596.6097674,6833,800.0
1741429596.9636178,6847,840.0
1741429597.161157,6855,678.0
1741429597.5166032,6869,635.0
1741429597.541423,6870,830.0
1741429598.1899178,6896,856.0
1741429598.54837,6910,960.0
1741429599.1754978,6935,-942.0
1741429599.9235053,6964,377.0
1741429599.999466,6967,780.0
1741429600.1487706,6973,545.0
1741429600.6023636,6991,110.0
1741429600.651909,6993,800.0
1741429601.6297097,7011,40.0
1741429601.7276795,7015,960.0
1741429602.3630028,7040,-580.0
1741429602.5388045,7047,-1964.0
1741429602.87848,7060,930.0
1741429603.02968,7066,806.0
1741429603.692282,7092,-432.0
1741429604.0639148,7107,681.0
1741429604.2762873,7115,-2072.0
1741429604.2995863,7116,-1390.0
1741429604.8435502,7138,510.0
1741429604.951327,7142,776.0
1741429605.2873356,7156,842.0
1741429605.5758574,7168,790.0
1741429605.599545,7169,960.0
1741429605.7796116,7176,820.0
1741429606.1240942,7190,-1314.0
1741429606.2680454,7196,760.0
1741429606.4910843,7205,960.0
1741429606.7053282,7214,525.0
1741429606.7552464,7216,815.0
1741429606.7789645,7217,-1200.0
1741429607.2476697,7236,595.0
1741429607.3198097,7239,900.0
1741429607.5347235,7248,595.0
1741429607.8637516,7261,960.0
1741429608.438308,7285,795.0
1741429608.8454952,7301,687.0
1741429609.1179147,7312,720.0
1741429609.5784621,7330,-312.0
1741429609.827397,7340,910.0
1741429609.8510754,7341,-834.0
1741429610.0021272,7347,880.0
1741429610.187218,7354,710.0
1741429610.288168,7358,640.0
1741429610.314259,7359,300.0
1741429610.338058,7360,-324.0
1741429610.8897355,7382,-708.0
1741429610.9138663,7383,765.0
1741429611.4425173,7387,655.0
1741429611.493137,7389,-270.0
1741429611.7219687,7398,-1232.0
1741429611.820905,7402,-202.0
1741429612.5552485,7431,840.0
1741429612.5796237,7432,750.0
1741429612.8155036,7441,930.0
1741429612.8872454,7444,-1272.0
1741429613.0564284,7451,885.0
1741429613.3085372,7461,740.0
1741429613.3334846,7462,820.0
1741429613.3844001,7464,770.0
1741429613.5087554,7469,-817.0
1741429613.7731779,7479,-312.0
1741429614.2233822,7497,-1010.0
1741429614.381906,7503,730.0
1741429614.4053142,7504,960.0
1741429614.5995662,7512,-690.0
1741429615.0776517,7531,460.0
1741429615.5030134,7548,505.0
1741429616.7787118,7597,773.0
1741429617.1197574,7610,960.0
1741429617.1962347,7613,680.0
1741429617.959585,7644,783.0
1741429617.9836254,7645,-763.0
1741429618.4125385,7662,-361.0
1741429618.6541157,7672,590.0
1741429618.7275987,7675,744.0
1741429618.775356,7677,850.0
1741429619.0495715,7688,652.0
1741429619.1997333,7694,960.0
1741429619.3651066,7701,624.0
1741429619.8023558,7719,-100.0
1741429619.8267717,7720,-358.0
1741429619.9195008,7724,729.0
1741429619.992423,7727,-916.0
1741429620.0397563,7729,420.0
1741429620.3858018,7743,361.0
1741429620.4814014,7747,230.0
1741429621.1784658,7758,-960.0
1741429621.2520494,7761,-220.0
1741429621.7544725,7781,980.0
1741429621.9461336,7789,81.0
1741429622.1909783,7799,590.0
1741429622.493672,7811,765.0
1741429623.0567214,7834,960.0
1741429623.1841462,7839,1164.0
1741429623.5948741,7856,924.0
1741429624.687854,7900,750.0
1741429624.7126555,7901,695.0
1741429624.8111327,7905,605.0
1741429625.551144,7933,458.0
1741429626.6349566,7976,614.0
1741429626.8410437,7984,-1195.0
1741429627.036394,7992,1100.0
1741429627.0611086,7993,960.0
1741429627.9051962,8023,840.0
1741429628.0011907,8027,945.0
1741429628.2645817,8038,702.0
1741429628.5695667,8050,-72.0
1741429628.6414435,8053,-215.0
1741429628.6953273,8055,770.0
1741429628.7934632,8059,386.0
1741429628.9831462,8067,-176.0
1741429630.4240363,8127,700.0
1741429630.5809839,8133,960.0
1741429630.6038322,8134,760.0
1741429631.4267068,8151,230.0
1741429631.5912275,8158,800.0
1741429632.1441607,8181,-147.0
1741429632.2374835,8185,1058.0
1741429632.577731,8199,919.0
1741429632.9834585,8216,625.0
1741429633.1355479,8222,960.0
1741429633.4412158,8235,-126.0
1741429633.927434,8255,213.0
1741429634.1433973,8264,985.0
1741429634.5231037,8280,-1829.0
1741429634.582437,8282,696.0
1741429634.7953439,8291,907.0
1741429635.005458,8300,1068.0
1741429635.1920824,8308,960.0
1741429635.6733868,8328,-411.0
1741429635.721273,8330,566.0
1741429635.791546,8333,942.0
1741429635.8394513,8335,900.0
1741429635.991165,8341,577.0
1741429636.2773945,8353,-484.0
1741429636.3011026,8354,-1424.0
1741429636.4676335,8361,495.0
1741429636.5396302,8364,960.0
1741429636.6576052,8369,725.0
1741429636.8319778,8376,624.0
1741429636.8780344,8378,650.0
1741429638.0975568,8429,420.0
1741429638.367484,8440,810.0
1741429638.55468,8448,910.0
1741429638.942458,8464,481.0
1741429639.0410097,8468,800.0
1741429639.0656729,8469,840.0
1741429639.1151674,8471,705.0
1741429639.3519151,8481,510.0
1741429639.4447074,8485,-1497.0
1741429639.538447,8489,772.0
1741429639.7683563,8498,-18.0
1741429639.7920995,8499,840.0
1741429639.9096751,8504,710.0
1741429640.0052502,8508,475.0
1741429640.0288422,8509,193.0
1741429640.81477,8524,665.0
1741429641.5564818,8555,960.0
1741429641.8426154,8567,-160.0
1741429642.0074058,8574,637.0
1741429642.1254969,8579,740.0
1741429642.4663908,8593,595.0
1741429642.6779444,8602,790.0
1741429643.0611699,8617,506.0
1741429643.3322716,8628,-702.0
1741429643.5042665,8635,721.0
1741429643.5273538,8636,-504.0
1741429643.7637918,8645,390.0
1741429644.708557,8683,370.0
1741429644.7854092,8686,700.0
1741429644.8351634,8688,225.0
1741429644.9096062,8691,687.0
1741429644.9367454,8692,915.0
1741429645.0350688,8696,770.0
1741429645.8354845,8728,-45.0
1741429646.1839037,8742,-1681.0
1741429646.9877677,8775,495.0
1741429647.085757,8779,-867.0
1741429647.5409985,8797,-1310.0
1741429647.661052,8802,-800.0
1741429648.0264602,8817,645.0
1741429648.0994334,8820,480.0
1741429648.1823967,8823,720.0
1741429648.6810362,8844,-552.0
1741429648.9584646,8855,945.0
1741429649.2975452,8869,9.0
1741429649.5379896,8879,710.0
1741429649.6240785,8882,377.0
1741429649.7214084,8886,855.0
1741429650.1476712,8903,705.0
1741429650.1984699,8905,770.0
1741429650.2700036,8908,-630.0
1741429651.2094133,8929,840.0
1741429651.2556112,8931,695.0
1741429651.3763366,8936,825.0
1741429651.6553698,8947,741.0
1741429651.8497355,8955,627.0
1741429651.945938,8959,883.0
1741429652.3695264,8976,-975.0
1741429652.5161386,8982,654.0
1741429652.753295,8992,840.0
1741429652.801274,8994,666.0
1741429652.9484708,9000,-1260.0
1741429653.2010007,9005,865.0
1741429653.32145,9010,-1028.0
1741429653.3984084,9013,975.0
1741429653.7567918,9028,410.0
1741429653.7813084,9029,825.0
1741429654.4381714,9056,495.0
1741429654.6410716,9064,600.0
1741429654.879656,9074,520.0
1741429655.1535718,9085,727.0
1741429655.6712608,9106,565.0
1741429656.097888,9123,920.0
1741429656.1218858,9124,-162.0
1741429656.9052117,9156,747.0
1741429656.9282112,9157,776.0
1741429657.0742235,9163,825.0
1741429658.3636293,9215,635.0
