Wall time,Step,Value
1741097594.6402764,6325,810.0
1741097594.9786222,6342,960.0
1741097595.2016587,6353,-1200.0
1741097595.4243307,6364,1110.0
1741097595.564537,6371,1010.0
1741097595.6878529,6377,-422.0
1741097596.1557705,6401,-1182.0
1741097597.2512238,6456,840.0
1741097597.328195,6460,675.0
1741097597.5863602,6473,960.0
1741097597.88006,6488,-72.0
1741097598.03575,6496,840.0
1741097598.0548103,6497,825.0
1741097598.1336575,6501,573.0
1741097598.3256555,6511,870.0
1741097598.5325127,6521,1100.0
1741097598.551387,6522,-1182.0
1741097598.5739918,6523,1050.0
1741097598.737609,6531,930.0
1741097599.136962,6551,920.0
1741097599.6127772,6575,1070.0
1741097599.7517765,6582,605.0
1741097599.8116512,6585,-1392.0
1741097600.0067234,6595,-595.0
1741097600.178359,6604,960.0
1741097600.2347498,6607,-360.0
1741097600.8481357,6617,860.0
1741097600.94467,6622,415.0
1741097601.6491318,6658,868.0
1741097601.826947,6667,930.0
1741097601.8645022,6669,840.0
1741097601.9416502,6673,960.0
1741097602.0619648,6679,960.0
1741097602.1194887,6682,-2240.0
1741097602.2829547,6689,-912.0
1741097602.4654443,6697,-318.0
1741097602.5245452,6700,-658.0
1741097602.6771789,6708,960.0
1741097602.7557795,6712,1440.0
1741097603.2824743,6739,564.0
1741097603.3636146,6743,634.0
1741097603.5778875,6754,840.0
1741097603.7946892,6765,1080.0
1741097604.0360413,6777,810.0
1741097604.8379726,6818,840.0
1741097605.1270282,6833,104.0
1741097605.3988326,6847,-972.0
1741097605.5603638,6855,643.0
1741097605.8370683,6869,835.0
1741097605.8567662,6870,735.0
1741097606.3715916,6896,980.0
1741097606.6560254,6910,458.0
1741097607.141369,6935,945.0
1741097607.699296,6964,1180.0
1741097607.7563448,6967,525.0
1741097607.8722227,6973,1040.0
1741097608.6364343,6991,-1202.0
1741097608.6743364,6993,1010.0
1741097609.129779,7011,740.0
1741097609.2071972,7015,-503.0
1741097609.6913087,7040,910.0
1741097609.824875,7047,-1554.0
1741097610.0768929,7060,990.0
1741097610.1912205,7066,-1161.0
1741097610.6892152,7092,1170.0
1741097610.9916253,7107,-772.0
1741097611.149706,7115,360.0
1741097611.1696582,7116,-648.0
1741097611.5938323,7138,855.0
1741097611.6701531,7142,960.0
1741097611.9364746,7156,-147.0
1741097612.1679654,7168,-834.0
1741097612.1882749,7169,1010.0
1741097612.321541,7176,113.0
1741097612.6099095,7190,1510.0
1741097612.723788,7196,-1272.0
1741097612.8938534,7205,960.0
1741097613.0654473,7214,-532.0
1741097613.1034474,7216,-410.0
1741097613.121671,7217,360.0
1741097613.480644,7236,-705.0
1741097613.540059,7239,865.0
1741097613.7112634,7248,1030.0
1741097613.9645703,7261,611.0
1741097614.4235423,7285,960.0
1741097614.7316532,7301,840.0
1741097614.9393947,7312,708.0
1741097615.2916424,7330,825.0
1741097615.4856117,7340,890.0
1741097615.5046499,7341,460.0
1741097615.6187131,7347,960.0
1741097615.7524998,7354,795.0
1741097615.8281856,7358,935.0
1741097615.8470342,7359,1510.0
1741097615.8655698,7360,-192.0
1741097616.7115123,7382,1320.0
1741097616.7301812,7383,-150.0
1741097616.8053663,7387,960.0
1741097616.8430145,7389,-255.0
1741097617.0201025,7398,-1032.0
1741097617.095497,7402,-745.0
1741097617.6512153,7431,935.0
1741097617.6698413,7432,770.0
1741097617.843954,7441,945.0
1741097617.9000502,7444,760.0
1741097618.033584,7451,1005.0
1741097618.2255187,7461,765.0
1741097618.2454526,7462,960.0
1741097618.2825284,7464,-1246.0
1741097618.377996,7469,690.0
1741097618.5754776,7479,840.0
1741097618.9155748,7497,910.0
1741097619.0422747,7503,675.0
1741097619.062233,7504,1378.0
1741097619.2163472,7512,-355.0
1741097619.581321,7531,685.0
1741097619.9259899,7548,405.0
1741097620.8624816,7597,902.0
1741097621.1136036,7610,-735.0
1741097621.1713703,7613,1030.0
1741097621.768994,7644,945.0
1741097621.7885497,7645,990.0
1741097622.1123636,7662,811.0
1741097622.3019252,7672,168.0
1741097622.3590226,7675,-1614.0
1741097622.3968325,7677,-615.0
1741097622.6069822,7688,690.0
1741097622.7270296,7694,670.0
1741097622.859222,7701,-718.0
1741097623.2069082,7719,860.0
1741097623.2253582,7720,850.0
1741097623.3013542,7724,838.0
1741097623.3591042,7727,1440.0
1741097623.3974676,7729,650.0
1741097623.670201,7743,820.0
1741097624.1714048,7747,740.0
1741097624.380219,7758,193.0
1741097624.4377115,7761,485.0
1741097624.825447,7781,930.0
1741097624.9793308,7789,950.0
1741097625.1724927,7799,638.0
1741097625.4037857,7811,660.0
1741097625.8468566,7834,1280.0
1741097625.9496179,7839,-185.0
1741097626.2749705,7856,785.0
1741097627.1192129,7900,-600.0
1741097627.1380463,7901,-509.0
1741097627.2146657,7905,960.0
1741097627.7604566,7933,542.0
1741097628.6066666,7976,-360.0
1741097628.7626448,7984,-792.0
1741097628.9126792,7992,640.0
1741097628.932664,7993,521.0
1741097629.6198373,8023,-2022.0
1741097629.6964674,8027,-671.0
1741097629.9077804,8038,726.0
1741097630.145695,8050,1250.0
1741097630.202381,8053,1030.0
1741097630.241525,8055,960.0
